[2026-06-18T20:38:20.005+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-18T20:38:20.030+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:20.048+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:20.049+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-06-18T20:38:20.812+0000] {data_modification.py:80} INFO - Update row with Video_ID: lZMD0sUlmz0
[2026-06-18T20:38:20.814+0000] {data_modification.py:80} INFO - Update row with Video_ID: TUuxZFwLP6c
[2026-06-18T20:38:20.816+0000] {data_modification.py:80} INFO - Update row with Video_ID: xVkvrLt20kk
[2026-06-18T20:38:20.818+0000] {data_modification.py:80} INFO - Update row with Video_ID: 0pSj826sBpw
[2026-06-18T20:38:20.820+0000] {data_modification.py:80} INFO - Update row with Video_ID: Ey2G5OJICtI
[2026-06-18T20:38:20.822+0000] {data_modification.py:80} INFO - Update row with Video_ID: ndCTiCagWec
[2026-06-18T20:38:20.824+0000] {data_modification.py:80} INFO - Update row with Video_ID: j19tn08Dokw
[2026-06-18T20:38:20.826+0000] {data_modification.py:80} INFO - Update row with Video_ID: KxBvgUVszjA
[2026-06-18T20:38:20.828+0000] {data_modification.py:80} INFO - Update row with Video_ID: SxACYxYhUmk
[2026-06-18T20:38:20.830+0000] {data_modification.py:80} INFO - Update row with Video_ID: 6G7U7HzyC-U
[2026-06-18T20:38:20.832+0000] {data_modification.py:80} INFO - Update row with Video_ID: BnoRAJMz65Q
[2026-06-18T20:38:20.835+0000] {data_modification.py:80} INFO - Update row with Video_ID: dACCWZiIMNs
